eid,n,t,w
201239,frère lai,1,52
201245,froid de chien,1,52
201250,fromage à pâte molle,1,52
201258,froncer les sourcils,1,52
201265,fruit confit,1,62
201276,fuseau horaire,1,76
201284,futur antérieur du passé,1,58
201299,gagner sa vie,1,78
201302,gagner son bifteck,1,52
201304,gagner son pain,1,64
201308,gain de temps,1,52
201316,galerie de peinture,1,52
201335,garde à vous,1,52
201339,garde prétorienne,1,130
201341,garde républicaine,1,52
201343,garder à vue,1,56
201344,garder espoir,1,56
201345,garder la forme,1,52
201350,garder pour soi,1,52
201353,garder son sang-froid,1,54
201354,garder son self-control,1,52
201358,garder une poire pour la soif,1,60
201382,gaz hilarant,1,52
201385,gaz intestinal,1,68
201386,gaz lacrymogène,1,70
201397,gaz vésicant,1,54
201405,geler blanc,1,52
201419,gens de peu,1,52
201426,géométrie différentielle,1,62
201437,giboulée de mars,1,52
201439,giroflée à cinq feuilles,1,52
201441,gîte à la noix,1,54
201442,gîte de derrière,1,52
201443,gîte de devant,1,54
201444,glacer le sang,1,52
201447,glaire cervicale,1,60
201452,glande lacrymale,1,70
201454,glande salivaire,1,74
201456,glande sudoripare,1,70
201457,glande surrénale,1,54
201502,grain de folie,1,72
201528,grand largue,1,52
201531,grand monsieur,1,52
201533,grand nom,1,52
201553,grande échelle,1,54
201554,grande marée,1,54
201555,Grande Muraille de Chine,1,60
201557,grande randonnée,1,58
201560,grandes lèvres,1,100
201561,grandes lignes,1,60
201571,granulome dentaire,1,52
201583,grenier à blé,1,52
201589,grille des salaires,1,52
201592,grincement de dents,1,54
201593,grincer des dents,1,60
201609,gros lard,1,54
201610,gros mangeur,1,76
201620,grossesse extra-utérine,1,52
201625,groupe celtique,1,58
201626,groupe de mots,1,60
201655,guerre de religions,1,54
201657,guerre de tranchées,1,52
201661,guerre économique,1,52
201671,gueule cassée,1,52
201702,harcèlement sexuel,1,72
201706,haricot sec,1,74
201713,hausse des prix,1,62
201714,hausser le ton,1,70
201715,hausser les sourcils,1,54
201717,haut de gamme,1,64
201723,haut plateau,1,52
201729,haute mer,1,88
201764,herbes folles,1,58
201772,hérédité liée au sexe,1,52
201794,heureux évènement,1,52
201795,heureux hasard,1,56
201810,histoire de rire,1,56
201811,histoire des idées,1,52
201813,histoire des sciences,1,58
201820,histoire sainte,1,68
201827,hold up,1,52
201829,Holocauste,1,52
201830,homicide par imprudence,1,54
201831,homme à abattre,1,58
201860,hooliganisme,1,56
201862,hôpital militaire,1,60
201888,hors champ,1,52
201891,hors de portée,1,54
201899,hors sujet,1,52
201901,hospitalisation à domicile,1,54
201906,houliganisme,1,52
201922,huile de foie de morue,1,82
201923,huile de friture,1,56
201926,huile de moteur,1,80
201939,huile minérale,1,54
201946,huile solaire,1,54
201953,humeur de chien,1,100
201954,humeur massacrante,1,82
201955,humidité absolue,1,52
201956,humidité relative,1,52
201958,humour noir,1,134
201960,hurler de douleur,1,56
201990,idée adventice,1,52
201994,idée lumineuse,1,56
202000,identité culturelle,1,52
202030,il faut,1,52
202041,il se peut,1,52
202068,imagination fertile,1,54
202071,immeuble à loyer modéré,1,52
202072,immunité diplomatique,1,52
202081,impôt cédulaire,1,52
202103,in memoriam,1,52
202122,incontinence verbale,1,52
202123,indemnité journalière,1,72
202131,indice de réfraction,1,74
202134,indignité nationale,1,66
202144,industrie minière,1,52
202146,inégalité sociale,1,52
202150,Infini,1,52
202158,infiniment grand,1,56
202175,insectes sociaux,1,82
202179,inspecteur de police,1,56
202184,installer une ligne,1,52
202190,instinct grégaire,1,52
202191,instinct maternel,1,52
202196,insuffisance rénale aiguë,1,52
202199,intégriste catholique,1,52
202200,intégrité morale,1,58
202216,interprétation erronée,1,52
202227,intimer un ordre,1,52
202229,intoxication alimentaire,1,220
202230,intoxication éthylique,1,52
202251,issu de,1,84
202255,ite missa est,1,60
202268,jamais de la vie,1,52
202269,jamais vu,1,62
202275,jambières,1,52
202281,jardin zoologique,1,52
202304,Jeep,1,62
202328,jeu de lettres,1,52
202329,jeu de lumière,1,52
202332,jeu radiophonique,1,52
202333,jeu télévisé,1,68
202345,jeux du cirque,1,92
202357,joint de culasse,1,52
202363,jouer à pile ou face,1,68
202374,jouer franc jeu,1,54
202377,jouer le tout pour le tout,1,54
202388,jouir de,1,52
202389,jouir de la vie,1,52
202392,jour après jour,1,56
202393,jour de chance,1,74
202398,jour des Morts,1,52
202406,journal officiel,1,54
202449,juste à temps,1,62
202462,Juventus,1,56
202471,kil de rouge,1,52
202483,kyrie eleison,1,52
202495,la chose,1,80
202511,la fin justifie les moyens,1,64
202519,la grande muette,1,52
202533,la mort,1,52
202591,lâcher le morceau,1,58
202595,laine cardée,1,60
202602,laisser des traces,1,54
202611,laisser indifférent,1,52
202614,laisser passer,1,116
202634,lamelle branchiale,1,56
202635,lampe à halogène,1,54
202636,lampe à incandescence,1,54
202638,lampe à souder,1,54
202639,lampe merveilleuse,1,98
202643,lancer des piques,1,54
202645,lancer du marteau,1,54
202646,lancer du poids,1,54
202666,langues caucasiques,1,52
202680,lapsus calami,1,54
202681,lapsus linguae,1,54
202683,larder de coups de couteau,1,52
202688,larmes de sang,1,54
202697,laver à grande eau,1,52
202741,le fin du fin,1,54
202745,le gîte et le couvert,1,68
202792,le ridicule ne tue pas,1,56
202797,le sabre et le goupillon,1,52
202838,Lego,1,68
202932,les sept péchés capitaux,1,56
202949,lettre de créance,1,68
202959,lettre ouverte,1,52
202963,lettres de noblesse,1,52
202967,levée du corps,1,52
202968,lever de rideau,1,52
202985,liaison peptidique,1,52
202987,libeller un chèque,1,54
202990,libéralisme économique,1,60
202993,libération conditionnelle,1,62
203002,libre de droits,1,52
203011,lien social,1,66
203013,liens du sang,1,60
203033,ligne de chemin de fer,1,52
203043,ligne de métro,1,126
203051,ligne directe,1,52
203054,ligne flottante,1,52
203059,Ligne Maginot,1,54
203061,ligne mélodique,1,52
203063,ligne politique,1,58
203066,Lilith,1,90
203070,limitation de vitesse,1,72
203081,liquidation judiciaire,1,68
203090,lit à la duchesse,1,52
203102,lit gigogne,1,56
203107,lits jumeaux,1,54
203145,livret scolaire,1,56
203150,lobe postérieur,1,56
203153,locuteur natif,1,52
203160,logique intuitionniste,1,52
203167,loi de la jungle,1,54
203169,loi de probabilité,1,56
203180,loin de tout,1,54
203182,loin devant,1,52
203185,Loki,1,52
203194,lotion après-rasage,1,52
203202,loyer commercial,1,52
203203,lu et approuvé,1,64
203216,lumière électrique,1,62
203218,lumière intérieure,1,52
203219,lumière monochromatique,1,52
203220,lumière naturelle,1,56
203242,ma pomme,1,68
203247,machine de guerre,1,62
203250,machine volante,1,60
203268,Mahdi,1,52
203283,maison de poupée,1,52
203290,maison mère,1,76
203292,Maître,1,54
203302,maître verrier,1,56
203303,maîtrise de soi,1,62
203317,mal de ventre,1,52
203319,mal des ardents,1,54
203321,mal des transports,1,58
203323,mal disposé,1,52
203329,mal luné,1,60
203336,mal se tenir,1,52
203338,mal voir,1,54
203339,malade à crever,1,52
203341,maladie chromosomique,1,52
203343,maladie de cœur,1,56
203346,maladie héréditaire,1,52
203354,malheureux comme les pierres,1,52
203357,malléole externe,1,52
203366,manger comme quatre,1,56
203377,manichéiste,1,56
203378,manier la brosse à reluire,1,52
203392,manque de bol,1,84
203394,manquer à,1,58
203396,manquer à sa promesse,1,52
203399,manquer de,1,68
203401,manquer de courage,1,54
203404,manquer de tact,1,52
203409,marc de café,1,66
203412,marchand de chaussures,1,52
203417,marché des changes,1,52
203419,marché du travail,1,64
203420,marché financier,1,64
203421,marche forcée,1,68
203422,marche funèbre,1,58
203425,marche militaire,1,62
203429,marcher au pas,1,60
203438,mari trompé,1,76
203443,mariage morganatique,1,68
203447,Marie-couche-toi-là,1,58
203452,marquer au fer rouge,1,52
203454,marquer le coup,1,70
203459,marquis de Carabas,1,78
203460,Marses,1,52
203465,masque funéraire,1,52
203467,masse de la monnaie,1,52
203486,mauvais génie,1,62
203487,mauvais goût,1,60
203492,mauvaise nouvelle,1,136
203495,mauvaise surprise,1,60
203502,mécanique des sols,1,52
203512,médecin de garde,1,56
203516,médecin du travail,1,74
203527,médecine tropicale,1,64
203528,médecines parallèles,1,56
203553,membrane plasmique,1,62
203566,mémoire sensorielle,1,54
203576,mener à terme,1,52
203579,mener la danse,1,52
203584,mener la vie dure,1,52
203588,mener une double vie,1,70
203589,mener une enquête,1,52
203595,mensonge captieux,1,52
203596,mensonge joyeux,1,52
203597,mensonge officieux,1,56
203598,mensonge par omission,1,64
203605,menu gibier,1,52
203613,mer bordière,1,52
203616,mer intérieure,1,58
203618,mère au foyer,1,70
203620,mère célibataire,1,80
203622,mère de famille,1,86
203625,mère nourricière,1,52
203640,mésestimé,1,52
203647,message codé,1,54
203652,messe de mariage,1,62
203654,messe des morts,1,60
203667,mesure de longueur,1,62
203711,mettre à nu,1,52
203719,mettre au rebut,1,66
203721,mettre au trou,1,52
203722,mettre au vert,1,52
203723,mettre aux arrêts,1,54
203728,mettre dans,1,52
203743,mettre en appétit,1,54
203744,mettre en cabane,1,54
203757,mettre en marche,1,58
203760,mettre en page,1,62
203772,mettre la bague au doigt,1,56
203797,mettre pavillon bas,1,52
203799,mettre plus bas que terre,1,52
203803,mettre son grain de sel,1,90
203817,mettre toute la gomme,1,66
203832,microscope à contraste de phase,1,52
203841,milieu de culture,1,52
203842,milieu de terrain,1,54
203844,milieu social,1,72
203854,mimé,1,54
203864,minimum vital,1,54
203869,ministre délégué,1,52
203876,miroir de courtoisie,1,54
203878,miroir magique,1,76
203889,mise à prix,1,68
203903,mise en forme,1,52
203916,mise en terre,1,54
203918,mise sous tutelle,1,58
203925,mission accomplie,1,52
203935,mnémique,1,66
203942,mode de vie,1,78
203956,mœurs,1,54
203974,mon cher Watson,1,52
203996,Monsieur Loyal,1,58
204005,montée de lait,1,78
204012,monter des blancs en neige,1,62
204015,monter en épingle,1,72
204031,montre à quartz,1,56
204034,montre de gousset,1,52
204040,montrer le derrière,1,52
204065,moteur à combustion interne,1,96
204066,moteur à explosion,1,102
204071,moteur thermique,1,60
204072,motus et bouche cousue,1,94
204082,mourir de peur,1,76
204084,mourir de rire,1,54
204116,moyens de défense,1,54
204119,mue imaginale,1,52
204125,multiplication cellulaire,1,52
204130,muqueuse gastrique,1,54
204138,murmure vésiculaire,1,52
204144,muscle cardiaque,1,70
204154,mutilé de guerre,1,52
204179,ne douter de rien,1,52
204180,ne faire aucun doute,1,52
204203,ne pas avoir un poil sur le caillou,1,58
204213,ne pas donner cher de qqn,1,52
204214,ne pas dormir,1,104
204219,ne pas en revenir,1,54
204236,ne pas lâcher le morceau,1,72
204263,ne pas regarder à la dépense,1,52
204266,ne pas savoir,1,122
204272,ne pas se gêner,1,56
204273,ne pas se laisser abattre,1,52
204274,ne pas se laisser faire,1,56
204278,ne pas se presser,1,56
204298,ne pas y aller par quatre chemins,1,54
204304,ne plus se sentir pisser,1,96
204311,ne rien bitter,1,52
204313,ne rien comprendre,1,60
204314,ne rien faire de ses dix doigts,1,58
204323,ne servir à rien,1,58
204341,nématocère,1,52
204345,néoptère,1,106
204353,nerf facial,1,52
204357,nerf olfactif,1,58
204358,nerf sensitif,1,54
204359,nerf trijumeau,1,54
204360,nerfs crâniens,1,54
204367,nettoyage de printemps,1,54
204372,nez de marche,1,64
204376,Nibelung,1,52
204377,niche écologique,1,94
204390,niveau de langue,1,78
204395,nobilité,1,52
204398,noces de diamant,1,52
204407,noir de carbone,1,54
204413,noir de suie,1,54
204448,nombre relatif,1,64
204472,nord magnétique,1,52
204512,noyau rouge,1,52
204525,nuit de noce,1,54
204527,nuit et jour,1,52
204537,Numides,1,54
204557,obligation morale,1,64
204561,observer le célibat,1,52
204566,obtenir gain de cause,1,66
204573,occuper le devant de la scène,1,52
204576,Océanides,1,52
204605,œnologie,1,56
204616,œstrogène,1,52
204643,officier de police judiciaire,1,58
204697,on verra,1,52
204703,onde sonore,1,52
204707,opera,1,52
204730,Ops,1,52
204740,or de chat,1,52
204747,or fin,1,58
204754,or pur,1,74
204772,ordre de grandeur,1,52
204776,ordre des médecins,1,52
204805,organisation du travail,1,56
204823,os du crâne,1,82
204824,os frontal,1,56
204839,ou bien,1,52
204846,oublier de,1,54
204850,oursonne,1,60
204869,ouvrir boutique,1,62
204883,ouvrir le parapluie,1,54
204884,ouvrir le score,1,52
204894,oxyde de carbone,1,56
204895,oxyde de fer,1,52
204897,oxyde de plomb,1,52
204899,oxyde ferrique,1,52
204908,page de publicité,1,52
204914,pain brioché,1,82
204920,pain de seigle,1,72
204927,pain noir,1,52
204928,pain sec,1,54
204940,paléoptère,1,52
204948,panem et circenses,1,52
204988,par écrit,1,60
204997,par force,1,56
204999,par habitude,1,52
205006,par la droite,1,52
205031,par personne interposée,1,66
205032,par peur de,1,62
205037,par procuration,1,52
205055,parachute ascensionnel,1,54
205063,parc automobile,1,58
205065,parc naturel,1,80
205073,parent proche,1,52
205085,Parlement,1,58
205096,parler vrai,1,54
205111,part de marché,1,52
205115,particularisme régional,1,56
205119,partie fine,1,74
205142,pas banal,1,52
205155,pas net,1,58
205159,pas très catholique,1,52
205171,passer à côté,1,54
205188,passer devant,1,52
205192,passer inaperçu,1,60
205193,passer la brosse à reluire,1,52
205198,passer la vitesse supérieure,1,54
205199,passer le chiffon,1,52
205217,passer une nuit blanche,1,60
205224,pâte à crêpes,1,62
205227,pâte de fruits,1,58
205228,pâte de verre,1,52
205230,pâte molle,1,78
205239,patins à roulettes,1,52
205240,patrimoine génétique,1,56
205246,pavillon de complaisance,1,52
205265,pays développé,1,54
205271,pêche à la dandinette,1,52
205275,pêche à pied,1,54
205280,pêche au filet,1,52
205289,pêche hauturière,1,56
205296,pédoncule olfactif,1,52
205318,peintre du dimanche,1,72
205325,peinture acrylique,1,60
205363,perdre du temps,1,62
205364,perdre espoir,1,52
205367,perdre la partie,1,52
205369,perdre pied,1,62
205371,perdre sa virginité,1,62
205372,perdre ses cheveux,1,52
205374,perdre ses illusions,1,52
205379,perdre son self-control,1,52
205383,père adoptif,1,82
205387,père naturel,1,60
205389,père putatif,1,52
205390,père tranquille,1,58
205413,persil chinois,1,54
205414,persistance rétinienne,1,56
205416,persister et signer,1,52
205421,perspective cavalière,1,54
205424,perte de conscience,1,66
205425,perte de temps,1,72
205430,peser le pour et le contre,1,74
205432,peser lourd,1,60
205435,peser sur,1,52
205436,Pessah,1,52
205438,pétard mouillé,1,52
205440,petit appétit,1,70
205445,petit crevé,1,52
205453,petit matin,1,54
205455,petit papa Noël,1,72
205460,petit salé,1,56
205468,petite enfance,1,132
205473,petite pluie,1,56
205478,petites annonces,1,94
205479,petites gens,1,56
205481,petites lèvres,1,108
205495,phare de recul,1,52
205506,philosophie politique,1,62
205521,phrase nominale,1,52
205524,phrase verbale,1,54
205525,physique des particules,1,88
205526,piano à bretelles,1,54
205530,pie borgne,1,52
205537,pièces détachées,1,58
205538,pied de chèvre,1,52
205539,pied de porc,1,54
205544,pied plat,1,52
205550,pierre à aiguiser,1,64
205551,pierre à briquet,1,72
205555,pierre à polir,1,56
205563,pierre froide,1,52
205568,pierre synthétique,1,54
205573,pilier de bar,1,56
205575,pilote automobile,1,52
205577,pince à cheveux,1,54
205582,pince à sucre,1,58
205583,pince coupante,1,52
205585,pipi de chat,1,54
205587,piquer du nez,1,60
205593,pisser de la copie,1,52
205594,pisser le sang,1,60
205597,place assise,1,54
205603,plaider une cause,1,52
205608,plaine abyssale,1,52
205609,plaine alluviale,1,52
205634,plante herbacée,1,106
205635,planter là,1,60
205639,plaque à pâtisserie,1,52
205646,plaque de propreté,1,52
205664,plateau de fruits de mer,1,90
205666,plateau tibial,1,52
205674,plein de,1,58
205678,pleine page,1,66
205719,poche des eaux,1,52
205723,poêlé,1,58
205735,poète maudit,1,70
205737,pogoter,1,52
205743,poids moléculaire,1,56
205748,poils pubiens,1,94
205754,point central,1,58
205769,point de croix,1,58
205776,point de Jersey,1,52
205800,point mousse,1,54
205810,pointe de feu,1,52
205813,points communs,1,56
205814,points de suture,1,110
205818,poire à lavements,1,52
205828,Poitevin,1,52
205830,poivre de Cayenne,1,52
205832,poivre en grain,1,56
205835,poivre vert,1,56
205838,pôle du froid,1,52
205839,police administrative,1,54
205847,police secours,1,54
